species	orthogroup	tpm
Abronia_glabrifolia	521492at3193	26.577436880089923
Abronia_glabrifolia	720782at3193	6.555052572311692
Abronia_glabrifolia	294374at3193	2.3330698432056023
Abronia_glabrifolia	620971at3193	1.365819556820003
Abronia_glabrifolia	604350at3193	21.60424935736178
Abronia_glabrifolia	608120at3193	19.534692955166932
Abronia_glabrifolia	542760at3193	96.40803733410466
Abronia_glabrifolia	159717at3193	15.453695223260691
Abronia_glabrifolia	603128at3193	16.84049757421476
Abronia_glabrifolia	686775at3193	3720.033689001823
Abronia_glabrifolia	221887at3193	6.893130489013809
Abronia_glabrifolia	454128at3193	11.807164758130366
Abronia_glabrifolia	662669at3193	37.79763709906817
Abronia_glabrifolia	706168at3193	4.399327136482176
Abronia_glabrifolia	400733at3193	5.393650879620194
Abronia_glabrifolia	581641at3193	1.522321901281616
Abronia_glabrifolia	730039at3193	0.6633515994906473
Abronia_glabrifolia	629054at3193	9.370599791796218
Abronia_glabrifolia	170431at3193	5.7453635751383985
Abronia_glabrifolia	679178at3193	14.50297508750407
Abronia_glabrifolia	673750at3193	11.807187828822101
Abronia_glabrifolia	269518at3193	75.64372265078232
Abronia_glabrifolia	718560at3193	38.713774267912235
Abronia_glabrifolia	512294at3193	11.758877800326523
Abronia_glabrifolia	603586at3193	31.816790973378485
Abronia_glabrifolia	419660at3193	1.6412813090809282
Abronia_glabrifolia	669896at3193	619.9187152280974
Abronia_glabrifolia	608131at3193	57.147256965127376
Abronia_glabrifolia	602252at3193	11.699586122564515
Abronia_glabrifolia	542303at3193	15.003932087863681
Abronia_glabrifolia	210483at3193	1.3333567864780114
Abronia_glabrifolia	45243at3193	28.11602131197638
Abronia_glabrifolia	729298at3193	20.16800651401706
Abronia_glabrifolia	650409at3193	27.070019219349298
Abronia_glabrifolia	724834at3193	2.7167585174701645
Abronia_glabrifolia	434678at3193	13.844652898811912
Abronia_glabrifolia	613094at3193	2.143781738717691
Abronia_glabrifolia	659139at3193	126.21484043135115
Abronia_glabrifolia	719913at3193	15.375185659282437
Abronia_glabrifolia	525045at3193	103.9886052247817
Abronia_glabrifolia	731626at3193	0.5771964082710225
Abronia_glabrifolia	607225at3193	9.16033350731259
Abronia_glabrifolia	353287at3193	14.803055574916682
Abronia_glabrifolia	615013at3193	27.339461828136255
Abronia_glabrifolia	165594at3193	254.12366947412374
Abronia_glabrifolia	99581at3193	2.006211203894795
Abronia_glabrifolia	646410at3193	32.18223073047972
Abronia_glabrifolia	625256at3193	22.387891543564916
Abronia_glabrifolia	292968at3193	47.89775523425442
Abronia_glabrifolia	567568at3193	99.28725966278107
Abronia_glabrifolia	229021at3193	55.47121735187672
Abronia_glabrifolia	265326at3193	51.15210701056127
Abronia_glabrifolia	472276at3193	2.8845747291592043
Abronia_glabrifolia	584753at3193	238.9298286801644
Abronia_glabrifolia	689805at3193	45.40939656497253
Abronia_glabrifolia	724068at3193	13.289196003363902
Abronia_glabrifolia	641365at3193	1.546223137920308
Abronia_glabrifolia	657636at3193	23.88070372304677
Abronia_glabrifolia	296827at3193	15.34000285438475
Abronia_glabrifolia	60532at3193	10.843940307452732
Abronia_glabrifolia	673472at3193	10.180011940668681
Abronia_glabrifolia	226573at3193	31.39353606278636
Abronia_glabrifolia	619620at3193	63.67557060571684
Abronia_nealleyi	165594at3193	185.10184589496257
Abronia_nealleyi	512294at3193	100.27076991280276
Abronia_nealleyi	60532at3193	8.27562877892043
Abronia_nealleyi	210483at3193	17.05507473121551
Abronia_nealleyi	170431at3193	17.976967421594708
Abronia_nealleyi	567568at3193	46.370446840150635
Abronia_nealleyi	706168at3193	45.89137283008279
Abronia_nealleyi	542760at3193	51.863109311858835
Abronia_nealleyi	669896at3193	2359.379960098287
Abronia_nealleyi	640011at3193	20.80784112981372
Abronia_nealleyi	454128at3193	35.239820768107066
Abronia_nealleyi	400733at3193	12.299710558689736
Abronia_nealleyi	608120at3193	90.17763786923739
Abronia_nealleyi	724068at3193	2.2725536218091147
Abronia_nealleyi	729298at3193	1.6482024667942028
Abronia_nealleyi	611513at3193	1643.9307735037648
Abronia_nealleyi	613094at3193	1.227035053696301
Abronia_nealleyi	620971at3193	1.7793512255202855
Abronia_nealleyi	99581at3193	8.359791509683705
Abronia_nealleyi	265326at3193	42.982752025528185
Abronia_nealleyi	613931at3193	2.482290904314412
Abronia_nealleyi	292968at3193	59.21770481560377
Abronia_nealleyi	619620at3193	227.46721802182594
Abronia_nealleyi	94385at3193	40.51938824209547
Abronia_nealleyi	472276at3193	10.223343440127428
Abronia_nealleyi	525045at3193	230.7573792040274
Abronia_nealleyi	419660at3193	2.1460996684632963
Abronia_nealleyi	662669at3193	20.955540626451246
Abronia_nealleyi	679178at3193	115.98407766062674
Abronia_nealleyi	229021at3193	24.174949952347312
Abronia_nealleyi	602252at3193	14.845658147278913
Abronia_nealleyi	216901at3193	39.53062105702761
Abronia_nealleyi	562611at3193	17.062189889646216
Abronia_nealleyi	531730at3193	41.865692138306585
Abronia_nealleyi	659139at3193	716.575799980985
Abronia_nealleyi	646410at3193	28.247578697926162
Abronia_nealleyi	542303at3193	43.51798781983845
Abronia_nealleyi	353287at3193	51.513747038350864
Abronia_nealleyi	527718at3193	1.87773427994494
Abronia_nealleyi	296827at3193	20.667936329209844
Abronia_nealleyi	686775at3193	1617.6052869021348
Abronia_nealleyi	719913at3193	17.597605561557256
Abronia_nealleyi	248721at3193	10.513066295777973
Abronia_nealleyi	603128at3193	19.65152795282268
Abronia_nealleyi	414550at3193	70.74386174535458
Abronia_nealleyi	607225at3193	85.49482432902475
Abronia_nealleyi	629054at3193	14.33024886185423
Abronia_nealleyi	104604at3193	197.9786837425434
Abronia_nealleyi	249892at3193	57.856830833729774
Abronia_nealleyi	625256at3193	72.72157599309107
Abronia_nealleyi	689805at3193	71.1807644512404
Abronia_nealleyi	221887at3193	10.720964829475333
Abronia_nealleyi	657636at3193	51.44039695003426
Abronia_nealleyi	650409at3193	117.34854919451628
Abronia_nealleyi	159717at3193	13.371581195316294
Abronia_nealleyi	528336at3193	0.6038630962864786
Abronia_nealleyi	673750at3193	23.786414334670262
Abronia_nealleyi	269518at3193	107.04116294202609
Abronia_nealleyi	615013at3193	7.772371224748199
Abronia_nealleyi	552885at3193	11.923826332267293
Abronia_nealleyi	584753at3193	3.0305578314809187
Abronia_nealleyi	100585at3193	8.041088373908073
Abronia_nealleyi	604350at3193	66.76416976017687
Abronia_nealleyi	603586at3193	30.59538111606008
Abronia_nealleyi	94830at3193	4.738095922851234
Abronia_nealleyi	434678at3193	21.424801314076735
Abronia_nealleyi	521492at3193	10.11649614526624
Abronia_nealleyi	673472at3193	10.527756299841379
Abronia_nealleyi	226573at3193	90.92492936846294
Atriplex_centralasiatica	538786at3193	1.3616124256041564
Atriplex_centralasiatica	249892at3193	23.95257211884781
Atriplex_centralasiatica	580017at3193	0.7750019643619163
Atriplex_centralasiatica	662669at3193	24.385516695580993
Atriplex_centralasiatica	658963at3193	1.112425113241301
Atriplex_centralasiatica	684981at3193	27.947265139449506
Atriplex_centralasiatica	604350at3193	76.32968747853579
Atriplex_centralasiatica	719913at3193	7.39484923065033
Atriplex_centralasiatica	657636at3193	20.862386907957067
Atriplex_centralasiatica	104604at3193	240.81416424883608
Atriplex_centralasiatica	603586at3193	11.626605383688052
Atriplex_centralasiatica	608120at3193	13.005828262895406
Atriplex_centralasiatica	221887at3193	6.71559382532211
Atriplex_centralasiatica	353287at3193	16.835119137401964
